,RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,latitude,longitude
46,394910,47,"New Orleans, LA",msa,LA,57.0,44.0,28.0,28.0,27.0,31.0,31.0,35.0,33.0,33.0,36.0,44.0,49.0,33.0,33.0,23.0,23.0,18.0,25.0,35.0,34.0,30.0,36.0,41.0,46.0,31.0,18.0,24.0,19.0,18.0,17.0,12.0,15.0,10.0,12.0,16.0,9.0,8.0,8.0,6.0,6.0,7.0,8.0,9.0,21.0,9.0,9.0,10.0,9.0,6.0,6.0,7.0,8.0,10.0,14.0,19.0,19.0,24.0,33.0,38.0,45.0,29.0,21.0,21.0,21.0,29.9759983,-90.0782127
47,395053,48,"Salt Lake City, UT",msa,UT,34.0,8.0,10.0,6.0,11.0,10.0,11.0,12.0,17.0,19.0,24.0,32.0,32.0,16.0,8.0,9.0,10.0,11.0,14.0,21.0,13.0,15.0,25.0,21.0,11.0,6.0,6.0,11.0,9.0,13.0,7.0,6.0,6.0,6.0,6.0,7.0,12.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,6.0,8.0,15.0,17.0,20.0,22.0,31.0,41.0,43.0,20.0,12.0,8.0,7.0,40.7596198,-111.886797
48,394669,49,"Hartford, CT",msa,CT,85.0,31.0,25.0,14.0,16.0,20.0,27.0,33.0,33.0,35.0,43.0,60.0,68.0,34.0,18.0,17.0,15.0,21.0,25.0,28.0,30.0,33.0,43.0,55.0,58.0,27.0,13.0,18.0,14.0,9.0,8.0,7.0,8.0,10.0,9.0,14.0,26.0,5.0,5.0,5.0,5.0,6.0,7.0,7.0,7.0,8.0,7.0,9.0,6.0,5.0,5.0,5.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,12.0,8.0,6.0,5.0,5.0,5.0,41.764582,-72.6908547
49,394425,50,"Buffalo, NY",msa,NY,54.0,26.0,16.0,13.0,12.0,15.0,17.0,19.0,26.0,28.0,33.0,39.0,42.0,29.0,17.0,12.0,12.0,14.0,17.0,17.0,22.0,21.0,32.0,45.0,36.0,19.0,13.0,29.0,12.0,9.0,10.0,10.0,11.0,12.0,13.0,14.0,11.0,10.0,8.0,9.0,9.0,9.0,10.0,10.0,11.0,11.0,11.0,14.0,11.0,9.0,9.0,9.0,9.0,10.0,11.0,11.0,11.0,11.0,15.0,22.0,21.0,11.0,9.0,9.0,9.0,42.8867166,-78.8783922
50,394388,51,"Birmingham, AL",msa,AL,47.0,20.0,15.0,12.0,13.0,17.0,17.0,24.0,23.0,27.0,29.0,35.0,36.0,18.0,11.0,12.0,14.0,14.0,14.0,18.0,18.0,20.0,24.0,28.0,21.0,14.0,11.0,12.0,8.0,9.0,7.0,7.0,8.0,8.0,8.0,11.0,12.0,6.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,6.0,8.0,5.0,5.0,5.0,6.0,8.0,10.0,12.0,12.0,18.0,25.0,22.0,12.0,10.0,8.0,8.0,33.5206824,-86.8024326
51,395031,52,"Rochester, NY",msa,NY,61.0,22.0,19.0,14.0,14.0,16.0,21.0,24.0,26.0,28.0,34.0,47.0,46.0,23.0,15.0,13.0,12.0,13.0,16.0,19.0,19.0,26.0,29.0,41.0,31.0,16.0,11.0,18.0,10.0,8.0,9.0,8.0,10.0,10.0,10.0,13.0,9.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,11.0,8.0,8.0,7.0,7.0,7.0,43.157285,-77.615214
52,394640,53,"Grand Rapids, MI",msa,MI,29.0,11.0,7.0,6.0,7.0,7.0,9.0,11.0,18.0,15.0,15.0,22.0,16.0,20.0,10.0,7.0,7.0,7.0,9.0,11.0,14.0,15.0,19.0,30.0,36.0,14.0,6.0,17.0,6.0,19.0,6.0,5.0,6.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,12.0,15.0,12.0,7.0,6.0,5.0,6.0,42.9632405,-85.6678639
53,395167,54,"Tucson, AZ",msa,AZ,35.0,24.0,21.0,17.0,16.0,16.0,16.0,17.0,16.0,16.0,22.0,25.0,30.0,21.0,23.0,13.0,18.0,14.0,15.0,17.0,12.0,14.0,17.0,22.0,17.0,11.0,8.0,12.0,12.0,9.0,6.0,5.0,5.0,6.0,7.0,7.0,9.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,7.0,7.0,8.0,10.0,6.0,5.0,5.0,5.0,5.0,6.0,9.0,14.0,16.0,18.0,27.0,35.0,33.0,21.0,15.0,11.0,9.0,32.2228765,-110.9748477
54,753924,55,"Urban Honolulu, HI",msa,HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,13.0,11.0,10.0,11.0,11.0,11.0,11.0,10.0,11.0,12.0,13.0,13.0,10.0,11.0,10.0,12.0,12.0,13.0,16.0,19.0,17.0,22.0,27.0,46.0,33.0,22.0,18.0,17.0,21.3937439,-157.97599103272603
55,395169,56,"Tulsa, OK",msa,OK,83.0,49.0,36.0,35.0,26.0,28.0,35.0,36.0,40.0,45.0,58.0,67.0,59.0,55.0,30.0,26.0,35.0,27.0,30.0,28.0,35.0,31.0,30.0,44.0,39.0,27.0,17.0,21.0,15.0,11.0,12.0,11.0,11.0,8.0,11.0,16.0,14.0,30.0,5.0,5.0,5.0,5.0,6.0,7.0,8.0,8.0,8.0,10.0,7.0,6.0,5.0,5.0,5.0,6.0,8.0,9.0,10.0,13.0,19.0,19.0,21.0,12.0,11.0,9.0,8.0,36.1563122,-95.9927516
56,394619,57,"Fresno, CA",msa,CA,17.0,14.0,16.0,12.0,10.0,12.0,16.0,13.0,19.0,15.0,25.0,33.0,22.0,24.0,17.0,12.0,18.0,22.0,16.0,15.0,21.0,23.0,32.0,32.0,29.0,15.0,11.0,33.0,20.0,16.0,11.0,8.0,8.0,9.0,10.0,10.0,10.0,7.0,7.0,8.0,8.0,8.0,9.0,11.0,20.0,8.0,8.0,10.0,7.0,6.0,7.0,7.0,7.0,8.0,13.0,17.0,17.0,18.0,24.0,28.0,30.0,14.0,12.0,8.0,8.0,36.7394421,-119.7848307
57,395238,58,"Worcester, MA",msa,MA,37.0,18.0,13.0,8.0,9.0,11.0,15.0,16.0,17.0,21.0,28.0,41.0,32.0,21.0,12.0,8.0,8.0,11.0,15.0,15.0,13.0,18.0,21.0,26.0,26.0,11.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,12.0,9.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,9.0,9.0,11.0,8.0,7.0,6.0,6.0,7.0,13.0,8.0,9.0,9.0,9.0,12.0,15.0,11.0,9.0,7.0,7.0,6.0,42.2625621,-71.8018877
58,394938,59,"Omaha, NE",msa,NE,21.0,24.0,14.0,12.0,10.0,13.0,17.0,17.0,27.0,19.0,26.0,63.0,56.0,30.0,25.0,14.0,14.0,16.0,14.0,15.0,20.0,39.0,36.0,46.0,47.0,27.0,11.0,13.0,10.0,12.0,13.0,12.0,21.0,7.0,8.0,7.0,21.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,7.0,6.0,8.0,15.0,15.0,10.0,5.0,4.0,4.0,5.0,41.2587459,-95.9383758
59,394415,60,"Bridgeport, CT",msa,CT,94.0,43.0,26.0,17.0,26.0,31.0,39.0,43.0,39.0,43.0,52.0,63.0,59.0,36.0,26.0,25.0,24.0,32.0,40.0,51.0,44.0,48.0,55.0,86.0,65.0,29.0,21.0,37.0,37.0,18.0,17.0,17.0,18.0,20.0,18.0,24.0,39.0,11.0,7.0,7.0,7.0,11.0,12.0,15.0,16.0,16.0,16.0,19.0,12.0,7.0,7.0,8.0,7.0,10.0,13.0,15.0,15.0,16.0,19.0,26.0,15.0,9.0,9.0,8.0,8.0,41.1670412,-73.2048348
60,394653,61,"Greenville, SC",msa,SC,24.0,17.0,13.0,10.0,12.0,13.0,15.0,19.0,21.0,24.0,32.0,42.0,31.0,21.0,14.0,15.0,14.0,16.0,19.0,19.0,23.0,27.0,24.0,37.0,32.0,20.0,12.0,13.0,15.0,14.0,11.0,10.0,9.0,8.0,12.0,12.0,12.0,6.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,5.0,4.0,4.0,4.0,4.0,5.0,6.0,9.0,9.0,10.0,15.0,26.0,22.0,11.0,13.0,8.0,7.0,34.851354,-82.3984882
61,394312,62,"Albuquerque, NM",msa,NM,50.0,31.0,19.0,13.0,14.0,16.0,20.0,25.0,30.0,32.0,36.0,47.0,47.0,22.0,17.0,12.0,14.0,15.0,15.0,17.0,18.0,20.0,24.0,30.0,24.0,9.0,7.0,9.0,8.0,7.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,8.0,11.0,10.0,12.0,17.0,15.0,7.0,5.0,4.0,4.0,35.0841034,-106.650985
62,394357,63,"Bakersfield, CA",msa,CA,46.0,27.0,26.0,29.0,25.0,27.0,21.0,29.0,31.0,36.0,43.0,52.0,40.0,27.0,36.0,24.0,26.0,28.0,34.0,30.0,29.0,30.0,44.0,41.0,69.0,32.0,26.0,30.0,27.0,23.0,17.0,12.0,20.0,10.0,14.0,12.0,22.0,7.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,10.0,11.0,10.0,8.0,7.0,7.0,7.0,8.0,12.0,15.0,18.0,19.0,21.0,27.0,37.0,30.0,20.0,16.0,12.0,10.0,35.3738712,-119.0194639
63,394308,64,"Albany, NY",msa,NY,83.0,45.0,29.0,20.0,19.0,21.0,28.0,27.0,34.0,35.0,40.0,63.0,68.0,51.0,23.0,19.0,15.0,19.0,21.0,21.0,31.0,36.0,41.0,64.0,63.0,33.0,14.0,25.0,14.0,9.0,9.0,10.0,10.0,13.0,17.0,20.0,13.0,8.0,6.0,6.0,6.0,7.0,8.0,10.0,12.0,11.0,17.0,17.0,17.0,8.0,7.0,6.0,7.0,7.0,10.0,11.0,13.0,11.0,15.0,20.0,23.0,9.0,8.0,6.0,6.0,42.6511674,-73.754968
64,394753,65,"Knoxville, TN",msa,TN,49.0,29.0,16.0,17.0,15.0,17.0,17.0,19.0,26.0,24.0,30.0,37.0,37.0,22.0,14.0,12.0,12.0,16.0,13.0,15.0,14.0,18.0,19.0,29.0,31.0,13.0,8.0,10.0,9.0,10.0,7.0,5.0,6.0,5.0,6.0,9.0,7.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,6.0,8.0,9.0,9.0,14.0,18.0,14.0,8.0,5.0,4.0,4.0,35.9603948,-83.9210261
65,394367,66,"Baton Rouge, LA",msa,LA,,,,,,,,,,,99.0,92.0,90.0,67.0,59.0,87.0,76.0,45.0,68.0,78.0,62.0,52.0,55.0,70.0,73.0,51.0,35.0,37.0,45.0,31.0,27.0,28.0,23.0,22.0,17.0,23.0,27.0,21.0,28.0,8.0,5.0,6.0,7.0,8.0,10.0,7.0,6.0,7.0,5.0,4.0,5.0,4.0,5.0,6.0,8.0,13.0,15.0,14.0,21.0,30.0,29.0,17.0,14.0,12.0,13.0,30.4494155,-91.1869659
66,394843,67,"McAllen, TX",msa,TX,81.0,102.0,65.0,54.0,65.0,69.0,58.0,51.0,36.0,55.0,86.0,86.0,126.0,90.0,80.0,90.0,91.0,77.0,89.0,99.0,89.0,90.0,68.0,90.0,90.0,76.0,53.0,65.0,70.0,54.0,47.0,40.0,28.0,26.0,22.0,34.0,34.0,32.0,35.0,25.0,24.0,22.0,22.0,22.0,19.0,21.0,22.0,25.0,33.0,25.0,27.0,24.0,20.0,22.0,25.0,26.0,34.0,35.0,40.0,39.0,47.0,31.0,51.0,44.0,38.0,26.204114,-98.2300605
67,394908,68,"New Haven, CT",msa,CT,90.0,58.0,24.0,16.0,22.0,20.0,27.0,29.0,32.0,39.0,44.0,50.0,59.0,30.0,20.0,15.0,18.0,21.0,27.0,28.0,30.0,30.0,38.0,50.0,40.0,24.0,12.0,21.0,14.0,8.0,8.0,6.0,7.0,9.0,10.0,13.0,25.0,6.0,5.0,5.0,5.0,7.0,7.0,8.0,10.0,10.0,9.0,10.0,8.0,6.0,5.0,5.0,6.0,7.0,9.0,9.0,10.0,9.0,10.0,16.0,11.0,7.0,7.0,6.0,6.0,41.3082138,-72.9250518
68,394561,69,"El Paso, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,10.0,20.0,7.0,7.0,7.0,7.0,8.0,9.0,9.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,10.0,9.0,12.0,12.0,20.0,30.0,11.0,9.0,9.0,11.0,31.7550511,-106.4882345
69,394318,70,"Allentown, PA",msa,PA,85.0,69.0,57.0,45.0,29.0,45.0,53.0,30.0,45.0,44.0,74.0,65.0,68.0,67.0,51.0,56.0,38.0,38.0,40.0,50.0,49.0,65.0,47.0,77.0,65.0,54.0,31.0,58.0,47.0,30.0,35.0,24.0,25.0,12.0,14.0,21.0,30.0,8.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,7.0,7.0,8.0,9.0,10.0,16.0,12.0,14.0,19.0,16.0,10.0,9.0,8.0,8.0,40.6022059,-75.4712794
70,394952,71,"Oxnard, CA",msa,CA,26.0,14.0,13.0,15.0,14.0,18.0,22.0,23.0,26.0,29.0,38.0,42.0,38.0,27.0,20.0,19.0,18.0,20.0,23.0,23.0,27.0,22.0,25.0,36.0,23.0,14.0,11.0,18.0,18.0,13.0,13.0,11.0,11.0,9.0,9.0,10.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,10.0,9.0,10.0,10.0,8.0,7.0,8.0,8.0,9.0,11.0,15.0,20.0,20.0,23.0,27.0,29.0,30.0,14.0,11.0,9.0,10.0,34.1976308,-119.1803818
71,394486,72,"Columbia, SC",msa,SC,92.0,90.0,36.0,38.0,37.0,25.0,22.0,36.0,42.0,44.0,97.0,92.0,80.0,36.0,47.0,28.0,39.0,26.0,28.0,44.0,44.0,59.0,67.0,54.0,55.0,35.0,46.0,54.0,39.0,22.0,21.0,25.0,19.0,10.0,23.0,16.0,13.0,12.0,12.0,5.0,6.0,5.0,5.0,8.0,6.0,9.0,11.0,14.0,8.0,5.0,5.0,6.0,7.0,6.0,12.0,7.0,,12.0,9.0,24.0,20.0,12.0,11.0,9.0,27.0,34.0007493,-81.0343313
72,753906,73,"North Port, FL",msa,FL,58.0,46.0,43.0,51.0,49.0,45.0,45.0,42.0,38.0,40.0,42.0,43.0,56.0,42.0,52.0,60.0,59.0,55.0,51.0,49.0,38.0,42.0,36.0,39.0,41.0,29.0,31.0,35.0,52.0,35.0,23.0,19.0,18.0,15.0,14.0,17.0,14.0,8.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,8.0,13.0,19.0,21.0,25.0,20.0,26.0,24.0,18.0,19.0,24.0,23.0,27.044224,-82.2359254
73,845158,74,"Dayton, OH",msa,OH,42.0,27.0,15.0,13.0,11.0,11.0,16.0,17.0,20.0,23.0,32.0,41.0,44.0,31.0,17.0,7.0,7.0,10.0,11.0,12.0,12.0,13.0,18.0,31.0,20.0,9.0,6.0,7.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,8.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,7.0,7.0,5.0,4.0,3.0,3.0,4.0,4.0,6.0,6.0,8.0,8.0,12.0,14.0,13.0,6.0,4.0,4.0,4.0,39.7589478,-84.1916069
74,394457,75,"Charleston, SC",msa,SC,40.0,19.0,20.0,17.0,17.0,20.0,21.0,28.0,29.0,31.0,33.0,40.0,51.0,25.0,20.0,22.0,25.0,25.0,28.0,28.0,33.0,31.0,33.0,39.0,43.0,22.0,17.0,20.0,21.0,18.0,17.0,16.0,11.0,12.0,13.0,14.0,10.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,7.0,5.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,6.0,10.0,12.0,13.0,15.0,19.0,25.0,27.0,15.0,8.0,8.0,9.0,32.7884363,-79.9399309
75,394648,76,"Greensboro, NC",msa,NC,60.0,63.0,43.0,36.0,33.0,35.0,30.0,18.0,22.0,16.0,22.0,35.0,36.0,18.0,11.0,10.0,10.0,9.0,10.0,12.0,12.0,13.0,13.0,26.0,20.0,10.0,7.0,12.0,9.0,6.0,5.0,5.0,6.0,6.0,6.0,7.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,5.0,4.0,4.0,4.0,4.0,5.0,7.0,8.0,9.0,10.0,13.0,19.0,20.0,8.0,7.0,6.0,6.0,36.0726355,-79.7919754
76,395134,77,"Stockton, CA",msa,CA,18.0,13.0,12.0,11.0,12.0,14.0,16.0,15.0,19.0,23.0,28.0,39.0,39.0,22.0,15.0,14.0,15.0,17.0,17.0,21.0,18.0,23.0,23.0,37.0,31.0,13.0,9.0,14.0,12.0,10.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,9.0,11.0,11.0,12.0,11.0,8.0,7.0,7.0,8.0,10.0,14.0,19.0,25.0,26.0,32.0,33.0,35.0,44.0,26.0,15.0,10.0,10.0,37.9577016,-121.2907796
77,394440,78,"Cape Coral, FL",msa,FL,50.0,47.0,54.0,55.0,51.0,55.0,51.0,46.0,49.0,45.0,47.0,54.0,61.0,53.0,59.0,64.0,62.0,63.0,71.0,57.0,53.0,48.0,42.0,47.0,56.0,44.0,42.0,44.0,59.0,45.0,33.0,25.0,23.0,20.0,22.0,26.0,23.0,13.0,9.0,7.0,6.0,7.0,8.0,8.0,8.0,9.0,10.0,11.0,10.0,8.0,8.0,8.0,9.0,13.0,18.0,20.0,27.0,35.0,19.0,21.0,24.0,23.0,24.0,25.0,30.0,26.6059432,-81.9806771
78,394399,79,"Boise City, ID",msa,ID,32.0,10.0,9.0,6.0,7.0,7.0,9.0,9.0,14.0,21.0,18.0,31.0,42.0,14.0,10.0,9.0,9.0,9.0,12.0,14.0,17.0,19.0,21.0,33.0,17.0,7.0,5.0,10.0,8.0,6.0,5.0,5.0,7.0,8.0,9.0,7.0,8.0,7.0,8.0,4.0,4.0,5.0,6.0,8.0,11.0,14.0,18.0,17.0,6.0,4.0,4.0,5.0,6.0,12.0,20.0,26.0,35.0,33.0,41.0,53.0,55.0,21.0,11.0,8.0,7.0,43.6166163,-116.200886
79,394484,80,"Colorado Springs, CO",msa,CO,12.0,7.0,7.0,7.0,7.0,9.0,13.0,18.0,16.0,23.0,19.0,31.0,26.0,11.0,7.0,6.0,8.0,8.0,12.0,15.0,19.0,21.0,16.0,17.0,19.0,10.0,6.0,10.0,10.0,12.0,13.0,11.0,32.0,19.0,19.0,22.0,16.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,7.0,6.0,6.0,6.0,4.0,4.0,4.0,5.0,5.0,7.0,12.0,21.0,22.0,23.0,28.0,39.0,45.0,20.0,10.0,7.0,7.0,38.8339578,-104.825348
80,394798,81,"Little Rock, AR",msa,AR,94.0,63.0,43.0,23.0,28.0,43.0,39.0,37.0,55.0,57.0,87.0,90.0,90.0,71.0,47.0,49.0,35.0,28.0,35.0,36.0,38.0,70.0,90.0,90.0,81.0,80.0,31.0,41.0,23.0,14.0,13.0,15.0,33.0,11.0,9.0,13.0,30.0,7.0,6.0,8.0,6.0,23.0,10.0,11.0,14.0,12.0,15.0,20.0,13.0,8.0,6.0,7.0,6.0,8.0,9.0,19.0,21.0,21.0,23.0,32.0,26.0,17.0,16.0,9.0,16.0,34.7465071,-92.2896267
81,394766,82,"Lakeland, FL",msa,FL,37.0,25.0,25.0,20.0,14.0,17.0,18.0,17.0,16.0,21.0,21.0,39.0,40.0,25.0,29.0,24.0,23.0,20.0,21.0,20.0,22.0,37.0,24.0,29.0,32.0,22.0,16.0,19.0,17.0,19.0,12.0,11.0,10.0,10.0,9.0,14.0,10.0,8.0,6.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0,7.0,8.0,6.0,6.0,5.0,6.0,6.0,8.0,11.0,14.0,18.0,22.0,27.0,34.0,38.0,26.0,25.0,19.0,16.0,28.0394654,-81.9498042
82,394304,83,"Akron, OH",msa,OH,64.0,54.0,33.0,33.0,33.0,32.0,36.0,34.0,40.0,42.0,51.0,50.0,61.0,47.0,30.0,28.0,27.0,28.0,31.0,33.0,36.0,41.0,38.0,48.0,51.0,36.0,22.0,26.0,20.0,12.0,13.0,13.0,18.0,13.0,17.0,26.0,26.0,7.0,4.0,4.0,4.0,5.0,5.0,6.0,8.0,7.0,9.0,10.0,9.0,6.0,4.0,5.0,4.0,5.0,6.0,8.0,8.0,10.0,12.0,19.0,15.0,8.0,5.0,5.0,4.0,41.083064,-81.518485
83,394531,84,"Des Moines, IA",msa,IA,45.0,28.0,19.0,17.0,15.0,18.0,20.0,25.0,27.0,28.0,33.0,45.0,45.0,37.0,31.0,18.0,20.0,21.0,24.0,28.0,30.0,38.0,42.0,55.0,64.0,41.0,23.0,22.0,24.0,18.0,16.0,18.0,17.0,17.0,21.0,31.0,27.0,10.0,10.0,5.0,5.0,6.0,7.0,9.0,10.0,11.0,14.0,15.0,12.0,5.0,5.0,4.0,5.0,6.0,8.0,12.0,13.0,15.0,24.0,35.0,37.0,13.0,7.0,7.0,6.0,41.5910323,-93.6046655
84,395115,85,"Springfield, MA",msa,MA,56.0,25.0,20.0,13.0,12.0,16.0,19.0,22.0,27.0,28.0,35.0,35.0,55.0,26.0,16.0,12.0,12.0,13.0,16.0,20.0,16.0,20.0,25.0,46.0,44.0,18.0,10.0,13.0,8.0,7.0,8.0,7.0,8.0,9.0,10.0,11.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,9.0,9.0,11.0,10.0,10.0,8.0,7.0,7.0,8.0,13.0,11.0,12.0,11.0,11.0,12.0,19.0,18.0,12.0,10.0,7.0,7.0,42.1018764,-72.5886727
85,845159,86,"Poughkeepsie, NY",msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,30.0,36.0,28.0,34.0,42.0,41.0,56.0,43.0,64.0,75.0,80.0,93.0,51.0,51.0,34.0,36.0,42.0,45.0,54.0,68.0,55.0,61.0,25.0,26.0,30.0,29.0,30.0,41.7065539,-73.9283672
86,394931,87,"Ogden, UT",msa,UT,24.0,12.0,8.0,7.0,13.0,11.0,10.0,11.0,16.0,21.0,27.0,28.0,23.0,20.0,11.0,10.0,11.0,11.0,11.0,14.0,17.0,21.0,21.0,33.0,17.0,13.0,5.0,11.0,8.0,10.0,6.0,5.0,5.0,5.0,4.0,6.0,12.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,5.0,5.0,5.0,5.0,6.0,8.0,15.0,20.0,29.0,30.0,34.0,48.0,53.0,24.0,16.0,12.0,10.0,41.2230048,-111.9738429
87,394816,88,"Madison, WI",msa,WI,49.0,25.0,25.0,28.0,24.0,30.0,33.0,35.0,44.0,48.0,55.0,65.0,60.0,36.0,23.0,20.0,23.0,25.0,32.0,34.0,37.0,43.0,54.0,63.0,64.0,32.0,21.0,30.0,26.0,14.0,21.0,21.0,28.0,23.0,31.0,38.0,12.0,12.0,7.0,7.0,7.0,7.0,12.0,11.0,20.0,18.0,29.0,31.0,7.0,7.0,6.0,6.0,6.0,7.0,9.0,14.0,12.0,14.0,29.0,31.0,10.0,6.0,6.0,6.0,7.0,43.074761,-89.3837613
88,395235,89,"Winston, NC",msa,NC,69.0,69.0,39.0,36.0,36.0,36.0,29.0,21.0,21.0,21.0,31.0,32.0,30.0,15.0,9.0,11.0,10.0,11.0,12.0,13.0,14.0,14.0,15.0,28.0,18.0,9.0,6.0,11.0,9.0,7.0,6.0,5.0,5.0,5.0,6.0,8.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,6.0,5.0,4.0,4.0,5.0,5.0,6.0,8.0,8.0,9.0,12.0,16.0,15.0,11.0,7.0,6.0,6.0,36.065713450000004,-80.3285990155299
89,394528,90,"Deltona, FL",msa,FL,70.0,54.0,31.0,21.0,23.0,30.0,24.0,51.0,42.0,40.0,52.0,60.0,77.0,37.0,47.0,47.0,54.0,44.0,47.0,45.0,53.0,45.0,36.0,43.0,43.0,34.0,22.0,31.0,37.0,33.0,22.0,18.0,15.0,16.0,13.0,15.0,21.0,11.0,7.0,11.0,6.0,7.0,8.0,8.0,10.0,10.0,12.0,13.0,9.0,8.0,7.0,6.0,7.0,9.0,13.0,17.0,22.0,25.0,25.0,38.0,35.0,26.0,27.0,22.0,19.0,28.9005446,-81.2636738
90,395143,91,"Syracuse, NY",msa,NY,91.0,80.0,55.0,38.0,34.0,35.0,37.0,43.0,56.0,50.0,53.0,68.0,78.0,63.0,38.0,33.0,20.0,23.0,25.0,28.0,34.0,36.0,38.0,57.0,60.0,24.0,17.0,34.0,13.0,7.0,10.0,8.0,10.0,7.0,13.0,14.0,14.0,7.0,6.0,6.0,6.0,6.0,7.0,8.0,9.0,8.0,9.0,13.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,10.0,13.0,9.0,6.0,6.0,6.0,6.0,43.0481221,-76.1474244
91,395006,92,"Provo, UT",msa,UT,34.0,13.0,13.0,9.0,14.0,12.0,13.0,15.0,21.0,24.0,28.0,32.0,30.0,15.0,14.0,13.0,15.0,18.0,17.0,14.0,26.0,22.0,35.0,33.0,20.0,11.0,6.0,13.0,11.0,12.0,6.0,6.0,7.0,5.0,5.0,8.0,10.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,6.0,5.0,5.0,6.0,7.0,12.0,16.0,25.0,,,,45.0,50.0,27.0,18.0,14.0,13.0,40.2337289,-111.6587085
